document_name,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5
sort,0.08389243,0.08385281,0.083617404,0.5819188,0.08334508,0.08337348
method,0.58319956,0.08336089,0.08335935,0.08336002,0.08336019,0.08336
+,0.5829327,0.08333638,0.08341148,0.08342523,0.083336085,0.083558105
show,0.58172286,0.08334184,0.08408534,0.083792746,0.0835505,0.083506756
inform,0.08344978,0.08362718,0.5828031,0.08333529,0.083335236,0.08344942
contact,0.5816679,0.083416454,0.08361134,0.08339388,0.084419765,0.08349067
detail,0.582178,0.08362082,0.0839768,0.08354233,0.08333931,0.08334276
includ,0.084348746,0.083482586,0.08432486,0.5796087,0.08408127,0.084153846
sm,0.5831368,0.08334055,0.083339974,0.083340116,0.08334015,0.0835024
call,0.5828133,0.08358435,0.0835752,0.08333581,0.08333579,0.08335558
histori,0.0846125,0.08440241,0.083867654,0.08335635,0.08419222,0.57956886
call,0.5828118,0.08358571,0.08357536,0.0833358,0.08333578,0.08335558
statist,0.083982825,0.08440018,0.08398518,0.08334199,0.083341904,0.5809479
relat,0.083620705,0.58269286,0.0834651,0.08333919,0.08354305,0.08333911
event,0.083779804,0.5808563,0.0838187,0.08352351,0.0841617,0.08385994
task,0.5832845,0.08334347,0.083342776,0.083343,0.08334305,0.08334323
you,0.08394545,0.08373544,0.5807379,0.08374675,0.08342032,0.08441411
also,0.08393508,0.08347889,0.08421526,0.08384752,0.08334709,0.58117616
connect,0.083908476,0.084204264,0.08389081,0.08362378,0.58090955,0.08346312
custom,0.5816357,0.08341274,0.084052734,0.083612025,0.083636366,0.08365044
data,0.083729155,0.58082795,0.08376718,0.08333614,0.08359,0.08474962
contact,0.5817166,0.08341632,0.08361083,0.08339378,0.08437207,0.0834904
+,0.5829323,0.08333638,0.083411485,0.08342523,0.083336085,0.08355847
contain,0.5813673,0.083351165,0.08427882,0.08389765,0.08335054,0.08375449
HD,0.5832709,0.08334624,0.08334577,0.083345726,0.083345726,0.083345614
avatar,0.58301955,0.083398,0.083394565,0.08339612,0.083396584,0.0833952
group,0.5817255,0.083559185,0.08406659,0.0836957,0.083501995,0.083451055
inform,0.08344994,0.083634384,0.5827956,0.08333529,0.083335236,0.08344954
back,0.084620565,0.08335026,0.08416528,0.08384332,0.58067197,0.083348624
restor,0.08382619,0.08335692,0.083355635,0.08335627,0.08335639,0.5827486
contact,0.58167845,0.083416425,0.083611235,0.08339386,0.0844094,0.08349061
via,0.08413402,0.08438342,0.083467685,0.08386183,0.08404919,0.5801039
vcard,0.5830192,0.08339804,0.08339462,0.08339616,0.08339664,0.08339539
notifi,0.08401731,0.08334599,0.58260053,0.08334545,0.08334549,0.08334527
contact,0.5817361,0.08341627,0.08361061,0.08339374,0.084353,0.0834903
birthday/anniversari,0.58320004,0.08336089,0.08335932,0.08335995,0.08336013,0.08335968
phone,0.08450088,0.0834887,0.08440417,0.57983434,0.084120385,0.08365153
unlimit,0.08398745,0.08334451,0.08344457,0.08419092,0.08334403,0.5816885
call,0.58281136,0.083585635,0.08357584,0.0833358,0.08333578,0.08335558
histori,0.0845186,0.084394,0.08386558,0.08335628,0.084188156,0.5796774
add,0.083898105,0.08347528,0.08366659,0.5806617,0.08394052,0.08435779
note,0.08426574,0.5814073,0.08353744,0.08375689,0.083597295,0.08343533
call,0.5828099,0.08358595,0.08357697,0.0833358,0.08333578,0.08335559
record,0.0834509,0.582499,0.08346148,0.08341365,0.08378039,0.083394505
track,0.083736114,0.08366912,0.5815079,0.083667554,0.08389957,0.08351966
work,0.08404879,0.08364528,0.08488759,0.08385965,0.08391078,0.5796479
progress,0.08415549,0.083350696,0.08336047,0.5824329,0.08335027,0.08335009
+,0.5829327,0.08333638,0.083411485,0.08342525,0.083336085,0.083558045
voic,0.084009774,0.5803212,0.08336012,0.08381623,0.08383158,0.08466111
broadcast,0.084003426,0.5825455,0.08336233,0.08336306,0.083363146,0.08336254
caller,0.5830191,0.08339803,0.08339463,0.0833962,0.08339666,0.08339542
ID,0.08412486,0.08337019,0.08418836,0.0833691,0.5815788,0.08336872
contact,0.58162755,0.083416566,0.083611734,0.08339396,0.08445935,0.083490886
name,0.084765844,0.083341904,0.083518766,0.57989925,0.08413315,0.08434107
automat,0.08426605,0.08333759,0.08357744,0.08348005,0.08413097,0.5812079
redial,0.5830192,0.083398074,0.08339464,0.08339619,0.08339664,0.08339529
long,0.5825383,0.08336179,0.08401777,0.08336082,0.0833609,0.083360374
press,0.084064744,0.08334952,0.582528,0.083349004,0.083349,0.08335971
dial,0.5832987,0.08334048,0.083339944,0.0833401,0.08334013,0.08334067
button,0.08366842,0.08334953,0.08457932,0.08335073,0.58162814,0.08342389
call,0.58281285,0.083585575,0.08357442,0.0833358,0.08333578,0.08335558
instal,0.08349602,0.08367888,0.58069634,0.0845606,0.08422158,0.08334655
voip,0.58301914,0.08339806,0.08339462,0.0833962,0.08339664,0.083395354
softwar,0.08411424,0.08334978,0.58051115,0.08386921,0.08342131,0.08473433
dial,0.5832986,0.083340496,0.08333996,0.083340116,0.083340146,0.08334068
+,0.5829328,0.08333638,0.083411485,0.08342523,0.083336085,0.083558045
base,0.58199906,0.08334151,0.0843815,0.083340816,0.0835964,0.08334071
contact,0.5816798,0.08341642,0.083611205,0.08339385,0.08440809,0.083490595
group\,0.5830184,0.083398156,0.08339472,0.0833963,0.083396755,0.08339567
's,0.0846648,0.08452616,0.08410392,0.5784355,0.08391736,0.08435226
incom,0.5830189,0.08339809,0.083394654,0.08339621,0.08339667,0.083395444
call,0.58280987,0.08358587,0.08357707,0.0833358,0.08333578,0.08335559
firewal,0.5830193,0.08339801,0.08339458,0.08339615,0.083396606,0.0833953
defin,0.58232754,0.08335075,0.08371892,0.08336145,0.083890945,0.083350345
take,0.08400323,0.083339565,0.08401349,0.08356724,0.5811239,0.08395255
effect,0.58230484,0.083343714,0.08334319,0.0840945,0.083343096,0.08357067
specif,0.083666705,0.0833502,0.58145976,0.083883196,0.083920784,0.08371937
time,0.5800558,0.08438405,0.084292956,0.083666444,0.08369282,0.08390795
period,0.083641306,0.08334853,0.08367495,0.0833479,0.08334792,0.5826394
intercept,0.58301884,0.083398044,0.083394684,0.083396226,0.08339669,0.083395526
strang,0.58301836,0.0833982,0.08339472,0.08339629,0.083396755,0.083395675
call,0.58281296,0.08358488,0.08357501,0.08333581,0.08333579,0.08335558
busi,0.08359848,0.08350301,0.083440945,0.08386244,0.58225375,0.083341345
call,0.5828095,0.08358684,0.08357649,0.0833358,0.08333578,0.08335559
non-work,0.5830193,0.083398074,0.08339459,0.08339615,0.083396606,0.08339523
hour,0.0845732,0.08338864,0.083385766,0.08338687,0.083387285,0.58187824
+,0.582931,0.08333638,0.083411515,0.08342526,0.083336085,0.08355974
dure,0.58301926,0.083398,0.08339461,0.08339617,0.08339663,0.083395354
ring,0.58301836,0.08339817,0.08339472,0.08339629,0.083396755,0.08339566
In,0.58197886,0.083597615,0.08440106,0.08333933,0.08333943,0.08334371
call,0.5828099,0.08358555,0.08357735,0.0833358,0.08333578,0.08335559
widget,0.5818166,0.08436413,0.0836605,0.083339565,0.08333936,0.08347979
display,0.08424542,0.08461074,0.5797656,0.083713315,0.0843186,0.08334632
caller\,0.5830182,0.08339823,0.08339474,0.083396316,0.08339677,0.083395705
's,0.084657066,0.08450746,0.08410236,0.5784739,0.0839164,0.08434284
detail,0.5821549,0.08362143,0.083998896,0.08354266,0.083339326,0.083342776
past,0.083868615,0.08335887,0.5826987,0.08335797,0.0833582,0.08335764
call,0.582813,0.08358499,0.08357483,0.08333581,0.08333579,0.08335558
note,0.084293604,0.5813781,0.083537675,0.08375751,0.08359763,0.08343544
know,0.5803376,0.08335511,0.08414112,0.083354376,0.08411217,0.08469965
parti,0.58030564,0.083366945,0.08407551,0.08442398,0.08336543,0.08446244
time,0.58002454,0.08441124,0.084295355,0.08366684,0.083693266,0.08390879
write,0.58223313,0.08363524,0.08334031,0.083340205,0.08395186,0.08349926
note,0.08425694,0.5814165,0.08353735,0.08375673,0.08359718,0.0834353
add,0.08389743,0.08347522,0.08366641,0.5806714,0.083938204,0.08435131
task,0.5832845,0.08334347,0.083342776,0.083343,0.08334305,0.08334323
remind,0.5832001,0.083360836,0.083359286,0.08335994,0.08336013,0.08335974
call,0.58280855,0.083585575,0.08357873,0.08333581,0.08333579,0.0833556
call,0.58280706,0.083589286,0.083576456,0.0833358,0.08333578,0.0833556
end,0.58226866,0.08336098,0.08335946,0.08429072,0.08336021,0.08336002
+,0.58293176,0.08333638,0.0834115,0.08342525,0.083336085,0.08355902
call,0.5828131,0.08358459,0.08357518,0.0833358,0.08333578,0.083355576
statist,0.08398457,0.0844176,0.083986156,0.083342016,0.08334192,0.5809277
calcul,0.083970636,0.5818479,0.08336235,0.08336298,0.08336316,0.08409298
length,0.08414691,0.08337203,0.08336949,0.0833704,0.58140445,0.08433673
call,0.582807,0.08358791,0.083577886,0.0833358,0.08333578,0.0833556
notifi,0.08405068,0.08334601,0.58256704,0.083345465,0.0833455,0.08334529
end,0.58226323,0.08336098,0.08335946,0.08429612,0.08336021,0.083360024
call,0.5828097,0.08358702,0.08357612,0.0833358,0.08333578,0.08335559
time,0.58000326,0.08440561,0.084320776,0.08366717,0.08369362,0.08390951
+,0.5829339,0.08333638,0.083411455,0.083425194,0.083336085,0.08355698
T9,0.5830193,0.08339802,0.08339461,0.08339617,0.08339662,0.08339528
dial,0.58329844,0.083340526,0.083339974,0.08334013,0.08334016,0.08334072
contact,0.58165854,0.08341648,0.083611436,0.083393894,0.084428914,0.08349072
name,0.5799135,0.08334184,0.08351735,0.0847669,0.084127,0.084333405
search,0.08391326,0.08453366,0.5789188,0.084430374,0.084696084,0.083507806
contact,0.58170635,0.08341635,0.08361094,0.0833938,0.08438213,0.08349046
let,0.083775155,0.08394238,0.08350398,0.08356018,0.5817941,0.08342423
quickli,0.5802481,0.083346695,0.08446167,0.08404943,0.08440768,0.083486445
find,0.08373798,0.08340605,0.5814025,0.08344901,0.08463118,0.08337333
contact,0.58173805,0.08341625,0.08361058,0.08339374,0.084351115,0.083490275
need,0.08362835,0.08373361,0.08421773,0.58076566,0.08379602,0.083858624
Up,0.58301914,0.08339808,0.08339461,0.08339619,0.08339664,0.08339533
"10,000",0.5830185,0.083398126,0.08339472,0.08339628,0.08339674,0.08339565
quick,0.08388882,0.083516315,0.08333889,0.08359573,0.5817045,0.08395574
action,0.08472354,0.581577,0.083670765,0.083342925,0.08334292,0.083342806
storag,0.08421253,0.083342224,0.08353036,0.08398185,0.58041966,0.08451333
defin,0.58233535,0.08335074,0.08371839,0.08336144,0.083883755,0.08335033
action,0.08478296,0.581517,0.08367134,0.08334295,0.08334294,0.08334283
dial,0.5832986,0.083340496,0.08333996,0.083340116,0.083340146,0.08334068
send,0.08440769,0.0835164,0.08357033,0.08348945,0.58142585,0.08359026
text,0.08365787,0.08333537,0.083411306,0.582374,0.08334961,0.08387186
messag,0.08406563,0.08334287,0.58224994,0.08334225,0.083656825,0.08334245
send,0.08441103,0.08351642,0.08357035,0.08348946,0.58142245,0.08359029
mail,0.08359692,0.5825698,0.08334573,0.0833459,0.08379602,0.08334567
enter,0.083862856,0.08453809,0.58092505,0.08335819,0.08335831,0.0839575
``,0.083968185,0.08439664,0.084512986,0.58005065,0.083413675,0.08365787
storag,0.08421261,0.08334225,0.0835307,0.08398322,0.58036256,0.08456867
locat,0.084632345,0.08374172,0.5803312,0.08362959,0.08410633,0.08355886
plu,0.58246535,0.083493136,0.08333726,0.083337024,0.084030315,0.08333691
sign,0.08389556,0.083340846,0.08334052,0.0833458,0.58256817,0.083509095
'',0.0839506,0.084481336,0.084280424,0.57924396,0.08379782,0.08424585
dial,0.58329844,0.08334053,0.083339974,0.08334013,0.08334016,0.083340734
pad,0.5830189,0.08339813,0.08339464,0.08339622,0.08339667,0.083395414
perform,0.08346834,0.08366058,0.58263505,0.08355469,0.08333991,0.08334144
quick,0.08389488,0.08351653,0.083338894,0.0835961,0.5816882,0.08396535
action,0.08471069,0.58159006,0.08367063,0.083342925,0.08334292,0.083342806
100,0.08369348,0.08410684,0.083727986,0.5807129,0.08335062,0.08440818
+,0.58293355,0.08333638,0.08341147,0.0834252,0.083336085,0.083557315
adjust,0.084489234,0.0839255,0.08351219,0.08333955,0.08375575,0.58097774
dial,0.5832987,0.08334048,0.083339944,0.0833401,0.08334013,0.08334067
height,0.58136195,0.08339882,0.08504975,0.08339662,0.08339714,0.08339574
left,0.084322385,0.083339244,0.5823215,0.08333904,0.08333904,0.08333881
right,0.08386745,0.08333864,0.5816904,0.08369753,0.08373083,0.08367518
posit,0.58115405,0.08418904,0.0835144,0.08358974,0.0840226,0.08353017
one-hand,0.5830188,0.083398215,0.08339467,0.083396226,0.083396696,0.08339542
oper,0.084578685,0.08334875,0.08413944,0.08334804,0.0833481,0.58123696
+,0.5829336,0.08333638,0.08341146,0.083425194,0.083336085,0.08355727
dual,0.5816308,0.08336104,0.08335946,0.083371215,0.08427294,0.08400449
card,0.08345637,0.08333639,0.08346312,0.5824055,0.083918534,0.08342012
support,0.0842461,0.08383312,0.08352167,0.58099556,0.083524704,0.08387884
group-bas,0.58319956,0.08336099,0.08335935,0.083360024,0.08336018,0.0833599
dial,0.5832986,0.083340496,0.08333996,0.083340116,0.083340146,0.08334068
prefix,0.58301914,0.08339807,0.0833946,0.08339618,0.083396636,0.08339534
automat,0.0842398,0.08333759,0.0835772,0.083479926,0.084133744,0.5812317
addit,0.58117104,0.08368901,0.08379128,0.08335426,0.08396789,0.08402651
call,0.58280915,0.08358622,0.08357743,0.0833358,0.08333578,0.08335559
record,0.08345096,0.5824944,0.083461545,0.08341369,0.0837849,0.083394535
automat,0.084240496,0.08333758,0.083577044,0.08347983,0.08412092,0.5812441
delet,0.083861895,0.08335925,0.58175814,0.083358325,0.08430389,0.08335848
rington,0.58319974,0.08336095,0.08335935,0.08336,0.08336017,0.08335984
flexibl,0.5825234,0.083361,0.08335954,0.08336005,0.08336025,0.084035754
appear,0.5818997,0.08336124,0.08396376,0.083360136,0.083360314,0.084054865
configur,0.08383154,0.08352304,0.08333777,0.5824878,0.08348185,0.08333801
custom,0.58163714,0.08341273,0.08405135,0.083611995,0.083636336,0.08365041
font,0.084534734,0.08334099,0.083547175,0.08453744,0.08334263,0.58069706
size,0.08399029,0.0833406,0.083575584,0.58141875,0.08334877,0.08432596
color,0.08361117,0.083495714,0.08340196,0.083599344,0.08373627,0.5821556
transpar,0.084229186,0.08337453,0.083372384,0.5822767,0.08337364,0.083373524
+,0.58293307,0.08333638,0.08341147,0.08342521,0.083336085,0.08355776
access,0.084286325,0.08371491,0.5801595,0.08347329,0.08420566,0.08416036
compat,0.08407085,0.58119595,0.083624676,0.083352074,0.08353799,0.08421845
talkback,0.5830189,0.08339806,0.08339468,0.08339623,0.08339668,0.083395466
If,0.0838501,0.08333882,0.084102124,0.0835153,0.083396204,0.5817974
suggest,0.08419828,0.08337343,0.58184034,0.0833719,0.08337214,0.08384395
idea,0.083695315,0.08335084,0.08373793,0.5825149,0.08335055,0.083350465
pleas,0.08356577,0.5812306,0.08394915,0.08427004,0.08347194,0.08351251
post,0.083427526,0.08333853,0.08398688,0.5821096,0.083698675,0.08343878
forum,0.083822675,0.08440087,0.08386043,0.08335651,0.083356604,0.5812029
send,0.08441199,0.08351643,0.08357036,0.08348947,0.58142143,0.0835903
us,0.08378086,0.58078456,0.083489485,0.084733285,0.083382405,0.08382937
email,0.084399484,0.08373525,0.08344171,0.08393648,0.08382877,0.5806583
for,0.5802467,0.08400178,0.0839374,0.0837419,0.08438603,0.08368618
tip,0.08386757,0.08334515,0.083911054,0.083691224,0.5801544,0.08503054
trick,0.58301854,0.08339816,0.0833947,0.08339627,0.08339673,0.0833956
pleas,0.083566,0.58120936,0.08395046,0.08428945,0.08347206,0.083512664
go,0.5803812,0.0833418,0.08488231,0.08365998,0.08434536,0.083389305
pleas,0.08356576,0.5812326,0.08394905,0.08426814,0.083471924,0.08351249
tri,0.08411118,0.08371325,0.08368841,0.08362384,0.08456119,0.5803021
softwar,0.08411312,0.083349764,0.58054924,0.083868556,0.08342123,0.084698096
recommend,0.08398302,0.083340235,0.58230007,0.08333956,0.08355414,0.083482966
friend,0.084852636,0.083933294,0.084993795,0.08506959,0.5770906,0.08406008
free,0.083873026,0.083679415,0.5806111,0.08422562,0.08334399,0.084266834
version,0.08443394,0.5773606,0.08432745,0.08465641,0.08474721,0.08447439
featur,0.08427427,0.08357799,0.08405723,0.08399677,0.08451253,0.57958126
limit,0.08435417,0.5819888,0.08361909,0.08334596,0.083345965,0.083346024
contain,0.5813621,0.08335117,0.084283814,0.08389779,0.08335055,0.0837546
ad,0.08426839,0.08403456,0.58027804,0.08370985,0.08389765,0.08381146
limit,0.08434908,0.581994,0.08361903,0.08334595,0.08334596,0.08334602
appear,0.5819482,0.08336116,0.083957605,0.08336006,0.08336025,0.08401265
custom,0.5816258,0.083412774,0.084061444,0.08361228,0.08363677,0.08365096
multi-select,0.5832,0.083360836,0.08335929,0.083359964,0.083360136,0.0833598
mode,0.5790286,0.084834956,0.083575375,0.08414706,0.08389658,0.084517404
limit,0.084364384,0.58197844,0.08361921,0.08334596,0.083345965,0.083346024
5,0.5808822,0.08334078,0.084297895,0.08408517,0.08391991,0.08347403
item,0.08453018,0.083357066,0.08386119,0.08335638,0.08335639,0.5815388
can,0.08458957,0.083388604,0.08338587,0.08338765,0.08338755,0.5818607
creat,0.083471715,0.08360276,0.083434775,0.5820771,0.08363226,0.083781414
one,0.084220394,0.08429161,0.57968575,0.08391807,0.08340691,0.084477246
applic,0.08415996,0.08446617,0.08390396,0.57904583,0.08368622,0.08473784
widget,0.5817837,0.0843964,0.083660945,0.08333958,0.08333938,0.08347996
featur,0.08427563,0.08357814,0.0840578,0.0839973,0.08452869,0.5795624
begin,0.08455475,0.083388805,0.08338591,0.083387114,0.08338756,0.5818959
support,0.08425308,0.08383341,0.08352174,0.5809875,0.08352477,0.08387948
b'an,0.08338579,0.08338897,0.08338594,0.08338727,0.08338773,0.5830643
accur,0.083348475,0.083349966,0.083717786,0.08334904,0.083389916,0.58284485
android,0.08438311,0.0840882,0.08418648,0.08358974,0.08388985,0.5798626
taximet,0.08334361,0.083344415,0.08334367,0.08334387,0.08334406,0.5832804
design,0.0834875,0.083334886,0.083537444,0.5827915,0.0833347,0.08351397
conjunct,0.08338582,0.083389066,0.08338596,0.08338724,0.08338782,0.5830641
driver,0.0833477,0.08334868,0.08411233,0.08334782,0.08384935,0.5819941
regul,0.08338579,0.08338894,0.083385915,0.083387226,0.083387785,0.5830643
join,0.08361941,0.5822705,0.08376573,0.08345289,0.08346801,0.0834235
thousand,0.5812738,0.08432236,0.08372322,0.08334083,0.083594866,0.08374492
profession,0.08333794,0.083532795,0.08333816,0.08348726,0.58238447,0.08391937
driver,0.083347745,0.08334872,0.08416001,0.083347864,0.08385703,0.5819386
alreadi,0.083354704,0.08335611,0.58205736,0.08335527,0.08335538,0.08452114
use,0.08355778,0.08359449,0.08431532,0.084420174,0.5796001,0.08451211
taximet,0.08334361,0.08334442,0.08334367,0.08334387,0.083344065,0.5832803
worldwid,0.083385974,0.08338956,0.084767476,0.08338755,0.08338811,0.5816814
featur,0.084273726,0.08357796,0.0840571,0.08399669,0.08450938,0.57958513
realist,0.08334797,0.08334884,0.08334796,0.08334852,0.08336328,0.5832434
led,0.08335559,0.083357334,0.083864905,0.08335636,0.08335662,0.58270913
effect,0.5822925,0.08334372,0.0833432,0.08410665,0.0833431,0.08357084
